Specie,Recording,start_segment,End Time (s),f_min,f_max,Start of the next vocalization (s),length_segment,intersyllable_gap
Taraba_major,XC1017648,2.759,2.8194,712.121,1836.523,2.9776,0.0604,0.1582
Taraba_major,XC102081,1.481,1.6212,626.092,2463.974,1.7692,0.1402,0.148
Taraba_major,XC102151,1.6163,1.6892,860.892,1315.251,1.8147,0.0729,0.1255
Taraba_major,XC102162,1.2868,1.3744,816.32,2489.775,1.4887,0.0876,0.1143
Tersina_viridis,XC1008368,11.0826,11.3518,3505.477,16514.271,14.8437,0.2692,3.4919
Tersina_viridis,XC1023802,0.8965,1.1521,3049.806,14426.61,3.2859,0.2556,2.1338
Tersina_viridis,XC1037345,2.4873,2.7031,6085.519,9940.225,3.0498,0.2158,0.3467
Tersina_viridis,XC1075000,3.0685,3.2626,6487.912,19832.967,4.4986,0.1941,1.236
Tersina_viridis,XC108690,1.5818,1.8845,3663.259,16343.77,3.3863,0.3027,1.5018
Thalurania_furcata,XC1056507,1.4436,1.566,3083.788,11590.006,1.7742,0.1224,0.2082
Thalurania_furcata,XC120087,1.0275,1.0465,2784.983,8764.505,1.1052,0.019,0.0587
Thalurania_furcata,XC1050165,0.3744,0.4112,4003.466,13091.203,0.7189,0.0368,0.3077
Thalurania_furcata,XC1033065,0.063,0.2997,4180.633,13398.586,0.6246,0.2367,0.3249
Thalurania_furcata,XC1044845,0.9222,0.983,7061.495,10818.771,1.041,0.0608,0.058
Thamnophilus_amazonicus,XC1044556,1.9052,1.9611,1122.948,2029.945,2.0107,0.0559,0.0496
Thamnophilus_amazonicus,XC108135,2.1368,2.1881,1083.101,3022.984,2.2372,0.0513,0.0491
Thamnophilus_amazonicus,XC108136,0.6808,0.9068,616.922,3144.314,3.3628,0.226,2.456
Thamnophilus_amazonicus,XC108666,1.2631,1.4815,784.817,4604.262,2.8656,0.2184,1.3841
Thamnophilus_amazonicus,XC115729,1.0628,1.3669,570.439,3398.866,1.6013,0.3041,0.2344
Thamnophilus_caerulescens,XC1006079,1.0868,1.3791,745.899,4523.519,6.6664,0.2923,5.2873
Thamnophilus_caerulescens,XC10181,2.2503,2.3861,714.808,2641.154,2.4751,0.1358,0.089
Thamnophilus_caerulescens,XC1049893,4.4788,4.6394,1510.092,2037.426,4.7511,0.1606,0.1117
Thamnophilus_caerulescens,XC1064765,0.7511,1.0231,599.681,2278.788,1.4134,0.272,0.3903
Thamnophilus_caerulescens,XC10801,0.6176,0.8428,660.272,1950.104,0.959,0.2252,0.1162
Thamnophilus_doliatus,XC1046922,1.392,1.4914,1280.797,2390.059,1.5439,0.0994,0.0525
Thamnophilus_doliatus,XC10467,1.1661,1.2493,421.743,2607.137,1.3721,0.0832,0.1228
Thamnophilus_doliatus,XC1032319,0.5096,0.6102,949.451,2347.253,0.7436,0.1006,0.1334
Thamnophilus_doliatus,XC101804,0.8286,0.9029,908.366,2506.631,0.976,0.0743,0.0731
Thamnophilus_doliatus,XC101805,0.9518,1.0305,999.793,2391.909,1.1092,0.0787,0.0787
Thamnophilus_pelzelni,XC1006628,4.185,4.2502,898.203,2324.76,4.3517,0.0652,0.1015
Thamnophilus_pelzelni,XC1006630,0.6013,0.6706,851.524,2225.915,0.7855,0.0693,0.1149
Thamnophilus_pelzelni,XC1017288,0.4197,0.6821,1009.797,2102.365,0.8778,0.2624,0.1957
Thamnophilus_pelzelni,XC1050536,1.9021,2.1836,890.078,2567.925,2.4329,0.2815,0.2493
Thamnophilus_pelzelni,XC114968,1.298,1.373,1130.827,2158.851,1.4864,0.075,0.1134
Thamnophilus_sticturus,XC11444,0.8486,0.9064,678.462,3426.231,1.049,0.0578,0.1426
Thamnophilus_sticturus,XC144954,0.4986,0.5234,1154.069,1731.103,0.5518,0.0248,0.0284
Thamnophilus_sticturus,XC296319,1.3266,1.4463,1199.423,2314.038,1.5518,0.1197,0.1055
Thamnophilus_sticturus,XC351102,8.5117,8.5398,1244.204,1957.664,8.5686,0.0281,0.0288
Thamnophilus_sticturus,XC3620,0.3795,0.421,1110.582,2417.15,0.4484,0.0415,0.0274
Thectocercus_acuticaudatus,XC13325,0.6906,1.1123,1064.122,9623.367,1.2483,0.4217,0.136
Thectocercus_acuticaudatus,XC127953,10.49,10.805,1077.155,7286.638,10.845,0.315,0.04
Thectocercus_acuticaudatus,XC127950,16.5078,16.6969,2061.713,16021.228,16.857,0.1891,0.1601
Thectocercus_acuticaudatus,XC1007667,2.276,3.0605,1768.846,8505.0,3.3531,0.7845,0.2926
Thectocercus_acuticaudatus,XC119019,0.447,0.7017,651.082,14769.285,0.7503,0.2547,0.0486
Theristicus_caerulescens,XC119765,3.5503,3.6713,1355.8,12105.361,3.7168,0.121,0.0455
Theristicus_caerulescens,XC15469,0.9239,1.0219,1184.78,5402.597,1.1039,0.098,0.082
Theristicus_caerulescens,XC15470,0.4176,0.4814,1210.102,9541.192,0.5307,0.0638,0.0493
Theristicus_caerulescens,XC167278,0.492,0.5687,1130.827,12987.376,0.6769,0.0767,0.1082
Theristicus_caerulescens,XC11431,2.4601,2.5451,1151.387,12089.568,2.5783,0.085,0.0332
Theristicus_caudatus,XC1003082,0.9841,1.0698,1238.165,6351.327,1.2152,0.0857,0.1454
Theristicus_caudatus,XC102927,5.8204,5.9376,1130.827,8258.463,6.0815,0.1172,0.1439
Theristicus_caudatus,XC10304,3.8676,3.9602,1473.502,13844.063,5.1887,0.0926,1.2285
Theristicus_caudatus,XC1031753,0.6092,1.0093,1454.62,15105.666,2.4366,0.4001,1.4273
Theristicus_caudatus,XC1050455,6.9626,7.0826,335.106,1926.862,7.2027,0.12,0.1201
Thlypopsis_sordida,XC1030235,2.31,2.4419,5954.154,8015.208,2.7375,0.1319,0.2956
Thlypopsis_sordida,XC1041252,2.2417,2.4093,4703.704,8666.667,2.615,0.1676,0.2057
Thlypopsis_sordida,XC1090445,2.0601,2.1571,4337.308,8698.846,2.4142,0.097,0.2571
Thlypopsis_sordida,XC113623,3.1724,3.3219,5696.703,7674.725,3.704,0.1495,0.3821
Thlypopsis_sordida,XC119087,1.9107,2.004,6084.28,10796.059,2.4431,0.0933,0.4391
Thraupis_palmarum,XC1034548,8.1469,8.3281,5249.039,8776.052,8.4396,0.1812,0.1115
Thraupis_palmarum,XC10262,2.1978,2.4446,3358.213,15249.03,2.5336,0.2468,0.089
Thraupis_palmarum,XC1016507,4.0,4.2194,5310.344,8793.944,4.3162,0.2194,0.0968
Thraupis_palmarum,XC1004943,3.4103,3.6907,2206.67,9403.209,4.4095,0.2804,0.7188
Thraupis_palmarum,XC1016506,2.4003,2.5975,5233.201,8634.168,2.6962,0.1972,0.0987
Thraupis_sayaca,XC1018761,0.6467,0.8991,4949.222,14739.422,9.4259,0.2524,8.5268
Thraupis_sayaca,XC1074550,3.9217,4.1732,5823.639,8118.941,4.2637,0.2515,0.0905
Thraupis_sayaca,XC1074846,2.3479,2.417,5143.126,6158.511,2.5311,0.0691,0.1141
Thraupis_sayaca,XC108365,5.4074,5.8134,4763.18,8875.278,5.8865,0.406,0.0731
Thraupis_sayaca,XC113593,0.7196,1.1912,2461.664,8578.526,1.2861,0.4716,0.0949
Tigrisoma_lineatum,XC116097,12.952,13.0214,352.83,1554.13,13.281,0.0694,0.2596
Tigrisoma_lineatum,XC117968,0.7896,1.0514,605.769,5791.154,1.2467,0.2618,0.1953
Tigrisoma_lineatum,XC119211,1.0388,1.103,325.541,4146.365,1.3673,0.0642,0.2643
Tigrisoma_lineatum,XC120559,1.2634,1.4073,1319.701,2639.401,1.4693,0.1439,0.062
Tigrisoma_lineatum,XC174289,0.4066,0.734,1247.885,4688.654,0.8185,0.3274,0.0845
Tinamus_tao,XC209067,0.991,1.7469,968.056,1396.4,5.2285,0.7559,3.4816
Tinamus_tao,XC209066,0.59,0.9219,908.654,2423.077,2.7138,0.3319,1.7919
Tinamus_tao,XC133287,16.8904,17.3546,1044.335,1335.162,0.0,0.4642,-17.3546
Tinamus_tao,XC1044626,0.8468,1.5792,1133.9,1447.903,3.9358,0.7324,2.3566
Tinamus_tao,XC17677,0.6425,2.5752,1129.352,1334.688,14.0948,1.9327,11.5196
Tityra_cayana,XC1056515,1.2738,1.6609,752.403,1213.057,7.4373,0.3871,5.7764
Tityra_cayana,XC1068079,2.4777,2.8071,1793.077,4846.154,3.1398,0.3294,0.3327
Tityra_cayana,XC119153,3.5796,3.6698,1336.432,3461.016,3.7736,0.0902,0.1038
Tityra_cayana,XC123447,1.6928,1.822,1852.691,4181.303,14.4614,0.1292,12.6394
Tityra_cayana,XC130074,3.069,3.1621,2535.831,4779.067,17.2036,0.0931,14.0415
Tityra_inquisitor,XC1000392,1.5933,1.7975,913.8,9823.345,5.2082,0.2042,3.4107
Tityra_inquisitor,XC1040311,1.2439,1.3355,1044.342,12718.598,1.4745,0.0916,0.139
Tityra_inquisitor,XC1066134,3.4685,3.5891,1439.234,10897.059,3.8238,0.1206,0.2347
Tityra_inquisitor,XC15928,1.4294,1.4961,521.688,11025.0,3.3825,0.0667,1.8864
Tityra_inquisitor,XC360400,2.5694,2.7916,3563.818,5688.402,3.1646,0.2222,0.373
Tityra_semifasciata,XC119047,0.9852,1.0371,1387.833,2518.66,1.1676,0.0519,0.1305
Tityra_semifasciata,XC118991,6.4431,6.5394,2614.82,5171.166,6.5694,0.0963,0.03
Tityra_semifasciata,XC118893,1.8496,1.8919,1473.502,7607.381,2.0426,0.0423,0.1507
Tityra_semifasciata,XC1037369,1.0391,1.2372,2306.936,8182.229,4.017,0.1981,2.7798
Tityra_semifasciata,XC1072384,13.3757,13.4623,319.284,1835.883,0.0,0.0866,-13.4623
Todirostrum_cinereum,XC1015866,0.3201,0.3768,3182.569,6676.508,0.7176,0.0567,0.3408
Todirostrum_cinereum,XC1032603,2.6693,2.7847,5758.359,9921.858,2.9848,0.1154,0.2001
Todirostrum_cinereum,XC106241,0.1994,0.2973,3049.589,12790.358,0.5946,0.0979,0.2973
Todirostrum_cinereum,XC106242,0.0955,0.2452,4049.932,11165.185,0.3508,0.1497,0.1056
Todirostrum_cinereum,XC1068983,2.1245,2.1742,2716.484,10153.846,2.7421,0.0497,0.5679
Tolmomyias_flaviventris,XC1017672,1.0746,1.6455,4963.636,6753.409,5.5857,0.5709,3.9402
Tolmomyias_flaviventris,XC102643,1.0934,1.4882,4886.03,11786.149,2.2131,0.3948,0.7249
Tolmomyias_flaviventris,XC102644,1.0883,1.4143,5035.222,12009.937,2.1151,0.326,0.7008
Tolmomyias_flaviventris,XC1031498,0.2538,0.5549,4438.455,10704.509,2.777,0.3011,2.2221
Tolmomyias_flaviventris,XC1031499,1.3378,1.7049,4811.434,11860.745,7.3212,0.3671,5.6163
Tolmomyias_sulphurescens,XC1017635,2.2853,2.5759,3473.436,5971.136,4.9193,0.2906,2.3434
Tolmomyias_sulphurescens,XC1019629,0.4763,0.8256,4658.711,5475.378,1.7783,0.3493,0.9527
Tolmomyias_sulphurescens,XC100069,1.079,1.2642,6458.881,8227.492,4.6724,0.1852,3.4082
Tolmomyias_sulphurescens,XC100068,1.0466,1.2923,5205.352,8341.496,7.6303,0.2457,6.338
Tolmomyias_sulphurescens,XC1006082,5.1617,5.5486,2849.062,5028.423,7.8255,0.3869,2.2769
Trichothraupis_melanops,XC101473,0.3117,0.4414,1439.234,15591.705,0.5985,0.1297,0.1571
Trichothraupis_melanops,XC1050436,1.4938,1.5546,1225.0,19148.684,3.0734,0.0608,1.5188
Trichothraupis_melanops,XC1074280,3.0291,3.2132,4180.633,7093.369,3.3165,0.1841,0.1033
Trichothraupis_melanops,XC108772,4.597,4.8148,3513.462,6421.154,4.9384,0.2178,0.1236
Trichothraupis_melanops,XC109260,0.359,0.5125,1841.538,16622.308,1.401,0.1535,0.8885
Tringa_flavipes,XC1020683,4.7504,4.7829,2872.156,6236.682,5.3919,0.0325,0.609
Tringa_flavipes,XC1020682,1.3403,1.4197,2154.992,6572.726,1.4638,0.0794,0.0441
Tringa_flavipes,XC1013369,1.1443,1.2395,2241.758,10021.978,1.403,0.0952,0.1635
Tringa_flavipes,XC1013367,1.8655,1.9476,1846.154,16246.154,2.2872,0.0821,0.3396
Tringa_flavipes,XC1001912,2.9014,3.1584,2278.788,3032.672,3.7018,0.257,0.5434
Tringa_melanoleuca,XC10003,0.7402,0.847,1267.897,6305.217,2.5944,0.1068,1.7474
Tringa_melanoleuca,XC1013230,0.371,0.4599,2461.664,6284.703,0.5158,0.0889,0.0559
Tringa_melanoleuca,XC1013373,0.2963,0.3682,2452.747,9415.385,0.4281,0.0719,0.0599
Tringa_melanoleuca,XC1021044,1.757,1.8403,2473.647,6314.224,1.887,0.0833,0.0467
Tringa_melanoleuca,XC1021045,1.4602,1.5397,2280.801,2935.129,1.6073,0.0795,0.0676
Tringa_solitaria,XC1012884,1.4742,1.6013,2347.253,10496.703,1.6564,0.1271,0.0551
Tringa_solitaria,XC1012881,0.3191,0.4427,4061.538,10470.33,0.518,0.1236,0.0753
Tringa_solitaria,XC1000391,0.254,0.3888,4250.687,5978.159,0.4873,0.1348,0.0985
Tringa_solitaria,XC1000538,2.8532,2.8867,3385.808,11033.207,4.9732,0.0335,2.0865
Tringa_solitaria,XC1012878,0.7361,0.8454,4035.165,10180.22,0.9489,0.1093,0.1035
Troglodytes_aedon,XC100059,0.562,0.6992,837.138,9470.129,2.9372,0.1372,2.238
Troglodytes_aedon,XC1007614,7.0589,7.5706,2408.018,4928.018,9.9312,0.5117,2.3606
Troglodytes_aedon,XC1007616,2.5324,3.1325,2665.385,5282.308,6.0602,0.6001,2.9277
Troglodytes_aedon,XC1007868,1.3735,1.4851,7855.541,11514.387,2.9591,0.1116,1.474
Troglodytes_aedon,XC1008364,2.8065,2.9714,7672.077,12564.934,15.0632,0.1649,12.0918
Trogon_curucui,XC1037365,2.3573,2.4255,676.625,1532.356,2.5657,0.0682,0.1402
Trogon_curucui,XC1064103,2.1199,2.1914,916.958,1779.172,2.3935,0.0715,0.2021
Trogon_curucui,XC1069552,3.0897,3.1668,899.521,1593.438,3.3364,0.0771,0.1696
Trogon_curucui,XC11613,1.1348,1.209,593.867,1662.827,1.3769,0.0742,0.1679
Trogon_curucui,XC119046,7.2042,7.2578,753.885,1584.871,7.4298,0.0536,0.172
Trogon_melanurus,XC1035172,4.563,4.7375,682.137,1279.007,5.0686,0.1745,0.3311
Trogon_melanurus,XC1035170,3.7388,4.0024,582.312,950.714,4.2869,0.2636,0.2845
Trogon_melanurus,XC1012307,2.5338,2.7765,462.611,1884.712,2.9315,0.2427,0.155
Trogon_melanurus,XC1033666,1.7428,1.8698,643.389,1818.275,2.056,0.127,0.1862
Trogon_melanurus,XC1035006,3.8954,4.0122,873.821,1259.33,4.3625,0.1168,0.3503
Turdus_albicollis,XC1049903,1.3808,1.6622,1266.651,2524.721,6.8416,0.2814,5.1794
Turdus_albicollis,XC1050659,3.7716,4.001,1054.861,2143.75,7.1271,0.2294,3.1261
Turdus_albicollis,XC1050660,4.6277,4.8858,1187.308,2532.115,10.7959,0.2581,5.9101
Turdus_albicollis,XC1051959,0.7018,1.0743,1726.829,2500.925,1.3566,0.3725,0.2823
Turdus_albicollis,XC1052995,0.3736,0.6857,1310.607,2293.562,6.0632,0.3121,5.3775
Turdus_amaurochalinus,XC1030209,4.3063,4.3934,1882.317,3047.561,4.5054,0.0871,0.112
Turdus_amaurochalinus,XC1035086,1.2848,1.3588,1020.833,1646.944,4.199,0.074,2.8402
Turdus_amaurochalinus,XC106477,0.3016,0.4716,2011.953,3348.384,1.5443,0.17,1.0727
Turdus_amaurochalinus,XC1065685,1.0592,1.3422,1799.043,2552.927,1.5308,0.283,0.1886
Turdus_amaurochalinus,XC109524,0.9886,1.1217,1936.113,3238.277,1.3753,0.1331,0.2536
Turdus_fumigatus,XC231816,1.6733,2.312,1892.128,2562.568,2.5495,0.6387,0.2375
Turdus_fumigatus,XC231815,1.0572,2.0945,1779.626,2720.079,2.2252,1.0373,0.1307
Turdus_fumigatus,XC213001,2.3955,2.6889,2046.324,2614.152,2.7853,0.2934,0.0964
Turdus_fumigatus,XC202198,0.7968,2.1326,1641.109,2498.962,2.1782,1.3358,0.0456
Turdus_fumigatus,XC213889,1.0385,1.4571,2141.833,2964.252,1.5733,0.4186,0.1162
Turdus_hauxwelli,XC1008484,1.8364,2.2574,1941.716,6582.09,2.4764,0.421,0.219
Turdus_hauxwelli,XC1008485,4.5537,4.899,1985.279,3680.03,5.3318,0.3453,0.4328
Turdus_hauxwelli,XC1017543,2.1769,2.4557,1456.368,4009.295,2.6813,0.2788,0.2256
Turdus_hauxwelli,XC1050502,9.6307,9.86,1285.703,4204.046,12.0152,0.2293,2.1552
Turdus_hauxwelli,XC1064089,2.472,2.7325,1370.474,4679.666,4.1282,0.2605,1.3957
Turdus_leucomelas,XC1003815,0.3571,0.5285,2115.026,3424.327,0.7019,0.1714,0.1734
Turdus_leucomelas,XC1003816,1.7473,1.9042,1786.408,5398.058,2.185,0.1569,0.2808
Turdus_leucomelas,XC1006631,0.2647,0.5456,1707.925,2644.529,0.7779,0.2809,0.2323
Turdus_leucomelas,XC100690,0.4118,0.6901,1514.423,2144.423,0.7355,0.2783,0.0454
Turdus_leucomelas,XC1017637,1.1169,1.1706,2136.332,3013.754,1.2317,0.0537,0.0611
Turdus_rufiventris,XC1051859,0.7919,1.0511,856.687,12096.421,1.2023,0.2592,0.1512
Turdus_rufiventris,XC1050561,3.8966,4.1328,1260.0,3683.077,6.215,0.2362,2.0822
Turdus_rufiventris,XC1049906,11.4893,11.8969,1367.412,3373.802,14.8529,0.4076,2.956
Turdus_rufiventris,XC1032057,0.6215,0.9779,1045.158,2964.137,1.1205,0.3564,0.1426
Turdus_rufiventris,XC1049910,2.397,2.7662,1744.598,2669.425,3.2541,0.3692,0.4879
Turdus_subalaris,XC1015275,0.7444,1.0763,3983.389,15235.61,1.155,0.3319,0.0787
Turdus_subalaris,XC1019626,0.2756,0.3582,5358.492,9365.705,0.6843,0.0826,0.3261
Turdus_subalaris,XC1019631,0.8443,1.0933,3105.382,9718.124,1.2372,0.249,0.1439
Turdus_subalaris,XC109477,3.4143,3.779,3186.876,11239.734,6.3549,0.3647,2.5759
Turdus_subalaris,XC1006646,0.8818,1.0543,8882.463,9278.074,4.5659,0.1725,3.5116
Tyrannopsis_sulphurea,XC108537,6.3041,6.5021,2187.872,10864.587,8.0584,0.198,1.5563
Tyrannopsis_sulphurea,XC118837,2.0408,2.2052,3426.748,12164.956,2.3577,0.1644,0.1525
Tyrannopsis_sulphurea,XC127976,1.8867,2.0551,3386.363,16757.027,2.8147,0.1684,0.7596
Tyrannopsis_sulphurea,XC128670,2.0666,2.26,3032.665,6128.51,2.441,0.1934,0.181
Tyrannopsis_sulphurea,XC129132,7.983,8.2475,2638.596,13604.191,8.507,0.2645,0.2595
Tyrannus_albogularis,XC167333,0.21,0.3019,4326.395,5601.182,0.3819,0.0919,0.08
Tyrannus_albogularis,XC17534,4.9194,5.0057,4592.223,6117.126,5.0448,0.0863,0.0391
Tyrannus_albogularis,XC111452,1.3058,1.3501,4037.383,17495.327,1.3785,0.0443,0.0284
Tyrannus_albogularis,XC115602,4.7841,4.8375,4441.707,8185.362,5.7759,0.0534,0.9384
Tyrannus_albogularis,XC172609,0.6652,0.6903,5387.285,6761.867,0.7082,0.0251,0.0179
Tyrannus_melancholicus,XC1013511,1.7681,2.2188,4757.553,17212.168,2.3013,0.4507,0.0825
Tyrannus_melancholicus,XC1030260,4.5025,4.8511,4649.178,6039.015,4.9202,0.3486,0.0691
Tyrannus_melancholicus,XC1031812,2.2,2.4872,4031.664,12772.204,2.5226,0.2872,0.0354
Tyrannus_melancholicus,XC1035572,0.7917,0.9128,4828.338,12210.295,0.9531,0.1211,0.0403
Tyrannus_melancholicus,XC1037802,1.8172,2.8744,4361.319,6247.779,5.8133,1.0572,2.9389
Tyrannus_savana,XC15953,1.3967,1.4978,3520.345,5176.508,2.1592,0.1011,0.6614
Tyrannus_savana,XC173379,1.3312,1.3565,3891.058,6763.214,1.4578,0.0253,0.1013
Tyrannus_savana,XC176460,0.651,0.7457,4341.597,10071.624,0.8487,0.0947,0.103
Tyrannus_savana,XC17953,4.5861,4.6043,3294.011,5128.873,4.6618,0.0182,0.0575
Tyrannus_savana,XC18539,0.3338,0.3498,2965.293,5093.609,0.4197,0.016,0.0699
Tyrannus_tyrannus,XC1016544,2.9302,3.03,4853.497,12704.266,3.1297,0.0998,0.0997
Tyrannus_tyrannus,XC1021833,7.9714,8.1028,5275.502,8037.918,8.3795,0.1314,0.2767
Tyrannus_tyrannus,XC1014879,0.7208,0.9431,4550.349,15963.518,2.062,0.2223,1.1189
Tyrannus_tyrannus,XC1014874,2.0452,2.1819,4363.859,12308.32,15.0078,0.1367,12.8259
Tyrannus_tyrannus,XC1014876,2.6151,2.7309,3925.415,16382.927,2.8448,0.1158,0.1139
Tyto_furcata,XC1031365,3.9737,4.4274,2228.399,4149.243,29.6603,0.4537,25.2329
Tyto_furcata,XC1036422,0.8613,0.938,1793.077,9668.077,1.0574,0.0767,0.1194
Tyto_furcata,XC1036424,1.9903,2.0774,1896.241,10498.164,2.198,0.0871,0.1206
Tyto_furcata,XC1050947,3.1532,3.6503,1879.337,2897.029,11.3302,0.4971,7.6799
Tyto_furcata,XC1081884,5.8734,6.0694,2471.538,3513.462,7.2068,0.196,1.1374
Uropelia_campestris,XC1009542,1.0215,1.2334,882.0,1405.687,1.8581,0.2119,0.6247
Uropelia_campestris,XC118894,0.3749,0.5136,726.923,1441.731,1.0214,0.1387,0.5078
Uropelia_campestris,XC20934,0.7095,0.7884,1098.883,1575.757,9.8169,0.0789,9.0285
Uropelia_campestris,XC23462,0.7483,0.8083,1254.222,1573.926,9.8074,0.06,8.9991
Uropelia_campestris,XC255973,1.0927,1.387,926.122,1526.85,1.775,0.2943,0.388
Vanellus_chilensis,XC1023404,1.5894,1.6903,819.601,15765.267,1.881,0.1009,0.1907
Vanellus_chilensis,XC1012156,10.5649,10.7341,1902.559,13503.53,10.9169,0.1692,0.1828
Vanellus_chilensis,XC1010092,5.4794,5.7388,856.687,13432.853,5.9345,0.2594,0.1957
Vanellus_chilensis,XC1000536,1.5188,1.6538,1267.897,14145.307,2.0132,0.135,0.3594
Vanellus_chilensis,XC1005801,8.2247,8.3528,2604.329,14152.47,8.4382,0.1281,0.0854
Veniliornis_affinis,XC1035529,0.2824,0.3188,3067.599,5074.223,0.447,0.0364,0.1282
Veniliornis_affinis,XC1035620,1.9171,1.9434,2998.405,3700.888,2.0048,0.0263,0.0614
Veniliornis_affinis,XC1035621,0.5676,0.6013,3031.875,4444.453,1.353,0.0337,0.7517
Veniliornis_affinis,XC118658,2.1442,2.2102,3537.692,12066.923,2.2664,0.066,0.0562
Veniliornis_affinis,XC119817,0.789,1.0207,6408.019,12233.491,2.0138,0.2317,0.9931
Veniliornis_mixtus,XC150578,3.855,3.8863,1626.639,10543.033,12.0393,0.0313,8.153
Veniliornis_mixtus,XC151387,6.3445,7.2477,761.664,2643.421,13.5965,0.9032,6.3488
Veniliornis_mixtus,XC283510,1.6522,1.708,1267.897,11068.397,1.7395,0.0558,0.0315
Veniliornis_mixtus,XC370231,0.6717,0.7064,4216.154,5524.615,0.7292,0.0347,0.0228
Veniliornis_mixtus,XC437711,0.7819,0.8419,2863.636,3636.818,0.8804,0.06,0.0385
Veniliornis_passerinus,XC108383,5.6556,5.7049,3255.411,3700.888,5.7583,0.0493,0.0534
Veniliornis_passerinus,XC108384,0.9495,1.0155,1199.362,11102.664,1.4095,0.066,0.394
Veniliornis_passerinus,XC1023143,2.1369,2.9069,524.091,2871.581,12.261,0.77,9.3541
Veniliornis_passerinus,XC1006650,4.0783,4.1636,2045.876,4660.052,5.2056,0.0853,1.042
Veniliornis_passerinus,XC1068899,1.393,1.602,690.012,969.746,1.667,0.209,0.065
Vireo_chivi,XC1004461,5.4889,6.0773,2229.231,5766.923,6.919,0.5884,0.8417
Vireo_chivi,XC1013598,0.6015,0.9448,2253.462,4773.462,2.4323,0.3433,1.4875
Vireo_chivi,XC1018684,1.1358,1.3985,2320.879,5024.176,3.3934,0.2627,1.9949
Vireo_chivi,XC1019661,2.4402,2.5387,2323.119,4914.291,2.5891,0.0985,0.0504
Vireo_chivi,XC1034496,1.9966,2.4066,2844.201,4043.563,8.7167,0.41,6.3101
Vireo_olivaceus,XC1007703,0.9209,1.4078,2205.0,4797.692,2.7627,0.4869,1.3549
Vireo_olivaceus,XC1012641,0.605,1.1653,2165.854,5326.829,1.9164,0.5603,0.7511
Vireo_olivaceus,XC1012643,0.7597,1.0019,2442.105,4553.078,1.978,0.2422,0.9761
Vireo_olivaceus,XC1013825,1.5965,2.1879,2276.539,4594.469,2.4794,0.5914,0.2915
Vireo_olivaceus,XC1013924,0.8989,1.3352,2235.147,4263.336,2.8145,0.4363,1.4793
Volatinia_jacarina,XC1018889,1.9215,2.4019,3112.088,11762.637,8.2624,0.4804,5.8605
Volatinia_jacarina,XC1018437,2.7691,3.1957,3394.113,9190.212,8.2474,0.4266,5.0517
Volatinia_jacarina,XC1018426,2.5499,2.7925,2420.168,6319.328,0.0,0.2426,-2.7925
Volatinia_jacarina,XC100078,0.7205,0.9095,3496.022,9871.022,2.1064,0.189,1.1969
Volatinia_jacarina,XC1007604,0.4067,0.8439,3921.84,10091.563,4.189,0.4372,3.3451
Xema_sabini,XC135855,4.2104,4.2383,856.687,13021.643,4.3255,0.0279,0.0872
Xema_sabini,XC185597,1.1752,1.3283,596.41,6614.724,1.4273,0.1531,0.099
Xema_sabini,XC185598,6.0186,6.177,722.892,5349.398,6.25,0.1584,0.073
Xema_sabini,XC185600,0.9788,1.0925,1019.253,12383.924,5.5916,0.1137,4.4991
Xema_sabini,XC185603,0.7677,1.1502,868.975,7769.655,1.2162,0.3825,0.066
Xenops_rutilans,XC1003121,0.958,1.015,3517.641,8366.28,2.9639,0.057,1.9489
Xenops_rutilans,XC1035059,1.0424,1.1445,5967.327,7350.0,1.2336,0.1021,0.0891
Xenops_rutilans,XC1048881,1.9577,2.0756,4891.72,7184.713,2.2242,0.1179,0.1486
Xenops_rutilans,XC1050622,4.8004,4.8813,3519.857,6860.936,4.9299,0.0809,0.0486
Xenops_rutilans,XC1050623,3.7002,3.836,5688.402,7710.184,3.8761,0.1358,0.0401
Xenopsaris_albinucha,XC232299,2.9214,3.5529,3037.345,10225.728,3.699,0.6315,0.1461
Xenopsaris_albinucha,XC232300,13.3283,13.97,3886.562,5477.552,14.1313,0.6417,0.1613
Xenopsaris_albinucha,XC15338,8.494,9.6842,3353.883,10418.447,11.4636,1.1902,1.7794
Xenopsaris_albinucha,XC15337,0.9124,2.6881,2960.45,10558.939,7.1935,1.7757,4.5054
Xenopsaris_albinucha,XC232297,8.1428,8.9299,3346.875,10762.5,9.0703,0.7871,0.1404
Xiphocolaptes_major,XC1086872,0.796,2.1491,557.444,10219.803,5.2761,1.3531,3.127
Xiphocolaptes_major,XC114113,4.1756,5.4276,634.065,13837.536,5.6582,1.252,0.2306
Xiphocolaptes_major,XC147028,2.7116,3.5294,798.913,10505.707,3.6614,0.8178,0.132
Xiphocolaptes_major,XC2228,3.3202,3.8111,1610.892,15472.058,3.9202,0.4909,0.1091
Xiphocolaptes_major,XC23850,1.564,2.386,1308.462,12600.0,12.4068,0.822,10.0208
Xolmis_irupero,XC16346,2.5722,2.729,1666.0,2131.5,15.4802,0.1568,12.7512
Xolmis_irupero,XC17955,5.8924,6.2257,3030.458,3894.46,14.409,0.3333,8.1833
Xolmis_irupero,XC273297,2.1255,2.4132,1526.538,2301.923,14.0446,0.2877,11.6314
Xolmis_irupero,XC308334,0.6964,0.9834,3065.192,3840.577,6.6568,0.287,5.6734
